name,brand,image
iBall Bio-Mate Tablet,iball,https://via.placeholder.com/200
iBall Slide 3G Q27 (WiFi+3G+16GB),iball,https://via.placeholder.com/200
iBall Slide 3G 1035 Q9 (WiFi+3G+16GB),iball,https://via.placeholder.com/200
iBall Slide Co-Mate Tablet,iball,https://via.placeholder.com/200
iBall Slide Gorgeo 4GL Tablet,iball,https://via.placeholder.com/200
iBall Slide 3G Q45i (WiFi+3G+8GB),iball,https://via.placeholder.com/200
iBall Slide D701 Tablet,iball,https://via.placeholder.com/200
iBall Q404 Tablet (WiFi+8GB),iball,https://via.placeholder.com/200
iBall Slide 3G Q81 (WiFi+3G+8GB),iball,https://via.placeholder.com/200
iBall Slide Cuddle 4G Tablet,iball,https://via.placeholder.com/200
iBall Slide 3G Q45 (WiFi+3G+16GB),iball,https://via.placeholder.com/200
iBall Premio Tablet,iball,https://via.placeholder.com/200
iBall Slide Avonte 7 Tablet,iball,https://via.placeholder.com/200
iBall Slide 7236 2Gi Tablet,iball,https://via.placeholder.com/200
iBall Slide Brace X1 Mini,iball,https://via.placeholder.com/200
iBall Slide Brillante Tablet,iball,https://via.placeholder.com/200
iBall Slide 3G 7316 Tablet,iball,https://via.placeholder.com/200
iBall Slide Q400i Tablet,iball,https://via.placeholder.com/200
iBall Slide D7061 Tablet,iball,https://via.placeholder.com/200
iBall Slide WQ 149i Tablet,iball,https://via.placeholder.com/200
iBall Slide WQ77 Tablet (WiFi+16GB),iball,https://via.placeholder.com/200
iBall Slide Cuddle A4 Tablet,iball,https://via.placeholder.com/200
iBall Slide WQ149R 2 In 1 Tablet,iball,https://via.placeholder.com/200
iBall Slide 3G i80,iball,https://via.placeholder.com/200
iBall Slide 3G O900-C Tablet (WiFi+3G+16GB),iball,https://via.placeholder.com/200
iBall Slide i701,iball,https://via.placeholder.com/200
iBall Slide Stellar A2,iball,https://via.placeholder.com/200
iBall Slide 3G Q45 (WiFi+3G+8GB),iball,https://via.placeholder.com/200
iBall Slide Brace X1,iball,https://via.placeholder.com/200
iBall Slide WQ 149 Tablet,iball,https://via.placeholder.com/200
iBall Slide Tablet 3G 7271 HD7 (8GB),iball,https://via.placeholder.com/200
iBall Slide Octa A41 Tablet,iball,https://via.placeholder.com/200
iBall Slide WQ32 Tablet (16GB+WiFi+3G),iball,https://via.placeholder.com/200
iBall Slide 3G 6095 Q700,iball,https://via.placeholder.com/200
iBall 3G 6095-D20,iball,https://via.placeholder.com/200
iBall 6351-Q40 Tablet,iball,https://via.placeholder.com/200
iBall 3G 9017 D50 Tablet,iball,https://via.placeholder.com/200
iBall 3G 1026-Q18,iball,https://via.placeholder.com/200
iBall 3G 7271 HD70 (WiFi+3G+8GB),iball,https://via.placeholder.com/200
iBall 3G 7271 HD70 (WiFi+3G+4GB),iball,https://via.placeholder.com/200
iBall 3G 1023-Q18 Tablet,iball,https://via.placeholder.com/200
iBall Slide 3G 7345Q-800 Tablet (3G+8GB),iball,https://via.placeholder.com/200
iBall Slide Performance Series 7236 3G17 Tablet (WiFi+3G+4GB),iball,https://via.placeholder.com/200
iBall Slide 3G 7803 Q900 (WiFi+3G+16GB),iball,https://via.placeholder.com/200
iBall Slide 3G 7334Q-10 Calling Tablet,iball,https://via.placeholder.com/200
iBall Slide 2G 7227 Calling Tablet (4GB),iball,https://via.placeholder.com/200
iBall Slide 2G 7236 Calling Tablet,iball,https://via.placeholder.com/200
iBall Slide Tablet 3G 7271 HD7 (4GB),iball,https://via.placeholder.com/200
iBall Slide 3G 8072 Tab (WiFi+3G+4GB),iball,https://via.placeholder.com/200
iBall Slide i9018 Tab,iball,https://via.placeholder.com/200
iBall Slide Q9703 9.7 Tab,iball,https://via.placeholder.com/200
iBall Slide 6318i Tab,iball,https://via.placeholder.com/200
iBall Performance Series Slide 3G 9728,iball,https://via.placeholder.com/200
iBall Edu Slide i1017 Tab,iball,https://via.placeholder.com/200
iBall Slide 6309i Tab,iball,https://via.placeholder.com/200
iBall Slide Tablet 3G 7271 (4GB),iball,https://via.placeholder.com/200
iBall Slide 6309r Tab (4GB),iball,https://via.placeholder.com/200
iBall Slide 3G 7334 (8GB),iball,https://via.placeholder.com/200
iBall Slide i7218 Tab,iball,https://via.placeholder.com/200
iBall Slide i6012 Tab (8GB),iball,https://via.placeholder.com/200
iBall Slide 3G 7307 WiFi+3G (8GB),iball,https://via.placeholder.com/200
iBall Slide i5715 Tab,iball,https://via.placeholder.com/200
iBall Slide i9702 Tab (8GB),iball,https://via.placeholder.com/200
iBall Slide i6030 Tab (8GB),iball,https://via.placeholder.com/200
iBall Slide i7011,iball,https://via.placeholder.com/200
iBall Slide i6516 Tablet (8GB),iball,https://via.placeholder.com/200
Amazon Fire HD 8 Tablet (2024),amazon,https://via.placeholder.com/200
Amazon Fire HD 10 2023 Tablet,amazon,https://via.placeholder.com/200
Amazon Fire 7 2022 Tablet,amazon,https://via.placeholder.com/200
Amazon Fire HD 10 Plus 2021,amazon,https://via.placeholder.com/200
Amazon Fire HD 10 2021,amazon,https://via.placeholder.com/200
Amazon Fire HD 8 (2020) Tablet,amazon,https://via.placeholder.com/200
Amazon Fire HD 8 Plus (2020) Tablet,amazon,https://via.placeholder.com/200
New Kindle HD Fire 6,amazon,https://via.placeholder.com/200
Amazon Kindle Fire HD 7 Tablet (32GB),amazon,https://via.placeholder.com/200
"Amazon Kindle Fire HD 8.9 Tablet (16GB)""",amazon,https://via.placeholder.com/200
"Amazon Kindle Fire HD 7 Tablet (16GB)""",amazon,https://via.placeholder.com/200
"Amazon Kindle Fire HD 8.9 4G LTE Wireless Tablet (32GB)""",amazon,https://via.placeholder.com/200
"Amazon Kindle Fire HD 8.9 4G LTE Wireless Tablet (64GB)""",amazon,https://via.placeholder.com/200
"Amazon Kindle Fire HD 8.9 Tablet (32GB)""",amazon,https://via.placeholder.com/200
Nubia Red Magic Nova Gaming Tablet,nubia,https://via.placeholder.com/200
Teclast T70 Tablet,teclast,https://via.placeholder.com/200
Teclast M50 Tablet,teclast,https://via.placeholder.com/200
Teclast T65 Max Tablet,teclast,https://via.placeholder.com/200
Teclast T50 Pro Tablet,teclast,https://via.placeholder.com/200
Teclast P26T Tablet,teclast,https://via.placeholder.com/200
Teclast T45HD Tablet,teclast,https://via.placeholder.com/200
Teclast M50 Pro Tablet,teclast,https://via.placeholder.com/200
Teclast T40S Tablet,teclast,https://via.placeholder.com/200
Teclast T50 Tablet,teclast,https://via.placeholder.com/200
Teclast P25T Tablet,teclast,https://via.placeholder.com/200
Teclast M40 Pro 2023 Tablet,teclast,https://via.placeholder.com/200
Teclast P30 Air Tablet,teclast,https://via.placeholder.com/200
Teclast M40 Pro Tablet,teclast,https://via.placeholder.com/200
Teclast M40 Air Tablet,teclast,https://via.placeholder.com/200
Teclast P20HD Tablet,teclast,https://via.placeholder.com/200
Teclast X98 Plus Tablet,teclast,https://via.placeholder.com/200
TCL Nxtpaper 11 Plus,tcl,https://via.placeholder.com/200
TCL Tab 10L Gen 2,tcl,https://via.placeholder.com/200
TCL Tab 10 Gen2,tcl,https://via.placeholder.com/200
TCL Tab 11 FE LTE,tcl,https://via.placeholder.com/200
TCL Tab 11 FE,tcl,https://via.placeholder.com/200
TCL Tab 10s Tablet (Wi-Fi Only),tcl,https://via.placeholder.com/200
TCL Tab 10s Tablet,tcl,https://via.placeholder.com/200
TCL NxtPaper 11,tcl,https://via.placeholder.com/200
TCL Tab 11 Tablet,tcl,https://via.placeholder.com/200
TCL NxtPaper 12 Pro,tcl,https://via.placeholder.com/200
TCL Tab 10s 5G,tcl,https://via.placeholder.com/200
TCL Tab 8 4G,tcl,https://via.placeholder.com/200
TCL NxtPaper 10s,tcl,https://via.placeholder.com/200
TCL Tab 10L,tcl,https://via.placeholder.com/200
TCL 10 Full HD Tablet,tcl,https://via.placeholder.com/200
TCL 10 TAB Max Tablet (Wi-Fi Only),tcl,https://via.placeholder.com/200
TCL NxtPaper,tcl,https://via.placeholder.com/200
TCL 10 TabMid Tablet,tcl,https://via.placeholder.com/200
TCL 10 TAB Max 4G Tablet,tcl,https://via.placeholder.com/200
Blackview Mega 8,blackview,https://via.placeholder.com/200
Blackview MEGA 1,blackview,https://via.placeholder.com/200
Blackview Tab 18,blackview,https://via.placeholder.com/200
Blackview Active 8 Pro,blackview,https://via.placeholder.com/200
Blackview Tab 16,blackview,https://via.placeholder.com/200
Blackview Tab 13,blackview,https://via.placeholder.com/200
Blackview Tab 10,blackview,https://via.placeholder.com/200
Blackview Tab 9,blackview,https://via.placeholder.com/200
itel Vista Tab 30,itel,https://via.placeholder.com/200
itel Vista Tab 10,itel,https://via.placeholder.com/200
itel Pad One Tablet,itel,https://via.placeholder.com/200
Lava Magnum XL Tablet (3GB RAM + 32GB),lava,https://via.placeholder.com/200
Lava T71 Tablet,lava,https://via.placeholder.com/200
Lava Ivory M4 Tablet,lava,https://via.placeholder.com/200
Lava E-Tab Velo Plus,lava,https://via.placeholder.com/200
Lava Magnum XL Tablet (2GB RAM + 32GB),lava,https://via.placeholder.com/200
Lava Aura,lava,https://via.placeholder.com/200
Lava Ivory Tablet,lava,https://via.placeholder.com/200
Lava Ivory Plus 4G Tablet,lava,https://via.placeholder.com/200
Lava Magnum XL Tablet,lava,https://via.placeholder.com/200
Lava Magnum X1 Tablet,lava,https://via.placeholder.com/200
Lava Ivory Pop Tablet,lava,https://via.placeholder.com/200
Lava X80 Tablet,lava,https://via.placeholder.com/200
Lava Ivory S 4G Tablet,lava,https://via.placeholder.com/200
Lava IvoryE Tablet (WiFi+4GB),lava,https://via.placeholder.com/200
Lava Ivory Plus Tablet (WiFi+3G+16GB),lava,https://via.placeholder.com/200
Lava Ivory Plus Tablet (WiFi+3G+8GB),lava,https://via.placeholder.com/200
Lava NKS 101 Tablet,lava,https://via.placeholder.com/200
Lava Xtron Z704 Tablet,lava,https://via.placeholder.com/200
Lava Ivory S Tablet,lava,https://via.placeholder.com/200
Lava QPAD R704 Tablet,lava,https://via.placeholder.com/200
Lava E-Tab Ivory (WiFi+3G+4GB),lava,https://via.placeholder.com/200
Lava E-Tab Velo (4GB),lava,https://via.placeholder.com/200
Lava Z7S,lava,https://via.placeholder.com/200
Lava E-Tab Z7C Connect Plus WiFi+3G (4GB),lava,https://via.placeholder.com/200
Lava E-Tab XTRON Plus Tab (WiFi+8GB),lava,https://via.placeholder.com/200
Lava E-Tab XTRON Tab WiFi+3G (8GB),lava,https://via.placeholder.com/200
Lava E-Tab Z7H Plus,lava,https://via.placeholder.com/200
Lava E-Tab Z7H WiFi (4 GB),lava,https://via.placeholder.com/200
Lava E-Tab Connect Z7C (4GB),lava,https://via.placeholder.com/200
Micromax Canvas P802 Tablet,micromax,https://via.placeholder.com/200
Micromax Canvas Tab P702,micromax,https://via.placeholder.com/200
Micromax Canvas Tab P290,micromax,https://via.placeholder.com/200
Micromax Funbook Infinity P275 WiFi (4GB),micromax,https://via.placeholder.com/200
Micromax Canvas Plex Tablet (WiFi+4G+32GB),micromax,https://via.placeholder.com/200
Micromax Canvas Tab P701 Plus,micromax,https://via.placeholder.com/200
Micromax Canvas P681 Tablet (WiFi+3G+16GB),micromax,https://via.placeholder.com/200
Micromax Canvas Tab P701,micromax,https://via.placeholder.com/200
Micromax Canvas Tab P70221,micromax,https://via.placeholder.com/200
Micromax Fantabulet F666 Tablet,micromax,https://via.placeholder.com/200
Micromax Canvas Laptab LT777,micromax,https://via.placeholder.com/200
Micromax Canvas Tab P680,micromax,https://via.placeholder.com/200
Micromax Canvas Tabby P469,micromax,https://via.placeholder.com/200
Micromax Canvas Laptab LT666,micromax,https://via.placeholder.com/200
Micromax Canvas P690 Tablet,micromax,https://via.placeholder.com/200
Micromax Canvas P480 Tablet (WiFi+3G+8GB),micromax,https://via.placeholder.com/200
Micromax Funbook Ultra HD P580i Tablet,micromax,https://via.placeholder.com/200
Micromax Canvas Breeze Tab P660,micromax,https://via.placeholder.com/200
Micromax Canvas P470 Tablet (WiFi+3G+8GB),micromax,https://via.placeholder.com/200
Micromax Canvas Tab P666,micromax,https://via.placeholder.com/200
Micromax Funbook Mini P410i (WiFi+3G+4GB),micromax,https://via.placeholder.com/200
Micromax Funbook Ultra HD P580 Tablet,micromax,https://via.placeholder.com/200
Micromax Canvas Tab P650E Tablet,micromax,https://via.placeholder.com/200
Micromax Funbook P256 Tablet (WiFi+4GB),micromax,https://via.placeholder.com/200
Micromax Funbook P365 Tablet (4GB),micromax,https://via.placeholder.com/200
Micromax Funbook P280 Tablet (4GB),micromax,https://via.placeholder.com/200
Micromax Funbook Tab P255 (WiFi+1.15GB),micromax,https://via.placeholder.com/200
Micromax Canvas Tab P650,micromax,https://via.placeholder.com/200
Micromax Funbook Mini P410 Tab (WiFi+3G),micromax,https://via.placeholder.com/200
Micromax Funbook Talk P362 (2GB),micromax,https://via.placeholder.com/200
Micromax Funbook 3G P560 (2.5GB),micromax,https://via.placeholder.com/200
Micromax Funbook Pro P500 WiFi (8GB),micromax,https://via.placeholder.com/200
Micromax Funbook Tab P300 WiFi (4GB),micromax,https://via.placeholder.com/200
Micromax Funbook Alpha P250 WiFi (4GB),micromax,https://via.placeholder.com/200
Micromax Funbook Talk P350 WiFi+2G (4GB),micromax,https://via.placeholder.com/200
Micromax Funbook Tab P600 WiFi+3G (4GB),micromax,https://via.placeholder.com/200
Micromax Funbook Talk P360 (2GB),micromax,https://via.placeholder.com/200
Wishtel IRA Duo Pro 5G Tablet,wishtel,https://via.placeholder.com/200
Wishtel IRA T1021 4G,wishtel,https://via.placeholder.com/200
Wishtel IRA Duo Plus Tablet,wishtel,https://via.placeholder.com/200
Wishtel IRA Duo Book 1 Tablet,wishtel,https://via.placeholder.com/200
Wishtel IRA Duo Pro Tablet,wishtel,https://via.placeholder.com/200
Wishtel IRA T1029 Tablet,wishtel,https://via.placeholder.com/200
Wishtel IRA T808 Tablet,wishtel,https://via.placeholder.com/200
Wishtel IRA T811 Tablet,wishtel,https://via.placeholder.com/200
Wishtel IRA T1030 4G Tablet,wishtel,https://via.placeholder.com/200
Wishtel IRA T1015 4G Tablet,wishtel,https://via.placeholder.com/200
WishTel IRA T803,wishtel,https://via.placeholder.com/200
Wishtel IRA T1020 4G Tablet,wishtel,https://via.placeholder.com/200
Wishtel IRA 801 Tablet (32GB),wishtel,https://via.placeholder.com/200
Wishtel IRA A1 Tablet,wishtel,https://via.placeholder.com/200
Wishtel IRA MT 10,wishtel,https://via.placeholder.com/200
Wishtel IRA Z PAD 4G Tablet,wishtel,https://via.placeholder.com/200
Wishtel IRA W801i Tablet,wishtel,https://via.placeholder.com/200
Wishtel Ira J2 Tablet,wishtel,https://via.placeholder.com/200
Wishtel IRA 802 Tablet,wishtel,https://via.placeholder.com/200
Wishtel IRA A2 Tablet,wishtel,https://via.placeholder.com/200
Wishtel IRA102017i Tablet,wishtel,https://via.placeholder.com/200
Wishtel IRA 801 Tablet,wishtel,https://via.placeholder.com/200
Wishtel IRA Duo Tablet,wishtel,https://via.placeholder.com/200
Wishtel IRA S1,wishtel,https://via.placeholder.com/200
Wishtel IRA T701 Tablet,wishtel,https://via.placeholder.com/200
Wishtel IRA W7258 Tablet,wishtel,https://via.placeholder.com/200
Wishtel Ira Tablet,wishtel,https://via.placeholder.com/200
Wishtel IRA07 Tablet,wishtel,https://via.placeholder.com/200
Asus ROG Flow Z13 Gaming Tablet,asus,https://via.placeholder.com/200
Asus Fonepad 7 FE171CG,asus,https://via.placeholder.com/200
Asus Google Nexus 7 (16GB),asus,https://via.placeholder.com/200
Asus CM3000DVA-HT0038 Tablet (Wi-Fi Only),asus,https://via.placeholder.com/200
Asus Memo Pad 8 ME581CL (16GB),asus,https://via.placeholder.com/200
Asus ZenPad 3 8.0 Z581KL,asus,https://via.placeholder.com/200
Asus ZenPad C 7.0 Z170MG,asus,https://via.placeholder.com/200
Asus ZenPad 8.0 (WiFi+3G+16GB),asus,https://via.placeholder.com/200
Asus ZenPad C 7.0 (WiFi+3G+8GB),asus,https://via.placeholder.com/200
Asus ZenPad Theater 7.0 Z370CG,asus,https://via.placeholder.com/200
Asus ZenPad 7 Z170CG,asus,https://via.placeholder.com/200
Asus Tablet ME581 (WiFi+3G+16GB),asus,https://via.placeholder.com/200
Asus Tablet FE171 (WiFi+3G+16GB),asus,https://via.placeholder.com/200
Asus TF103CG Transformer Pad Netbook (4th Gen Atom Dual Core/ 1GB/ 8GB EMMC/ Android v4.0/ 1GB Graph),asus,https://via.placeholder.com/200
Asus Memo Pad 7 ME172V (8GB),asus,https://via.placeholder.com/200
Asus Fonepad 8 FE380CG,asus,https://via.placeholder.com/200
ASUS VivoTab Note 8 M80T (32GB),asus,https://via.placeholder.com/200
Asus Fonepad 7 FE375CG,asus,https://via.placeholder.com/200
Asus Fonepad 7 2014 Dual Sim (3G+8GB) (FE170CG),asus,https://via.placeholder.com/200
Asus Fonepad 7 Dual SIM Tablet (WiFi+3G+8GB) (ME175CG),asus,https://via.placeholder.com/200
Asus Fonepad 7 Dual SIM Tablet (WiFi+3G+16GB) (ME175CG),asus,https://via.placeholder.com/200
Asus Fonepad 7 2014 Dual Sim (3G+4GB) (FE170CG),asus,https://via.placeholder.com/200
Asus Fonepad 7 Tablet (3G+8GB) (ME372CG),asus,https://via.placeholder.com/200
Asus Transformer Book Trio,asus,https://via.placeholder.com/200
Asus Google Nexus 7 (2013) (3G+LTE+32GB),asus,https://via.placeholder.com/200
Asus Fonepad 7 Tablet (3G+16GB) (ME372CG),asus,https://via.placeholder.com/200
Asus VivoTab RT TF600T (32GB),asus,https://via.placeholder.com/200
Asus Google Nexus 7 (2013) (32GB),asus,https://via.placeholder.com/200
Asus VivoTab ME400CL-1A057W Smart Tablet (WiFi+4G+64GB),asus,https://via.placeholder.com/200
Asus Google Nexus 7 (2013) (16GB),asus,https://via.placeholder.com/200
Asus PadFone Tablet (WiFi+3G+32GB),asus,https://via.placeholder.com/200
Asus VivoTab RT TF600T (64GB),asus,https://via.placeholder.com/200
ASUS Eee Pad Slider SL101 (32GB),asus,https://via.placeholder.com/200
Asus Memo Pad HD7,asus,https://via.placeholder.com/200
Asus Memo Pad FHD10,asus,https://via.placeholder.com/200
Asus Transformer Pad Infinity,asus,https://via.placeholder.com/200
Asus Google Nexus 7 (8GB),asus,https://via.placeholder.com/200
Asus Google Nexus 7 (32GB),asus,https://via.placeholder.com/200
Asus Google Nexus 7 3G (32GB),asus,https://via.placeholder.com/200
Asus Memo Pad Smart 10,asus,https://via.placeholder.com/200
Asus Fonepad (WiFi+3G+8GB) (ME371MG),asus,https://via.placeholder.com/200
Asus Google Nexus 7 3G (16GB),asus,https://via.placeholder.com/200
Asus Transformer Pad TF201 WiFi (64GB),asus,https://via.placeholder.com/200
Asus Transformer Pad TF101 WiFi (16GB),asus,https://via.placeholder.com/200
Asus Transformer Pad TF201 WiFi (32GB),asus,https://via.placeholder.com/200
Asus Transformer Pad TF300T WiFi (16GB),asus,https://via.placeholder.com/200
Asus Transformer Pad TF300TG WiFi+3G (32GB),asus,https://via.placeholder.com/200
BSNL Penta T-Pad WS704Q (WiFi+3G+8GB),bsnl,https://via.placeholder.com/200
BSNL Penta 73AAQ1 Tablet (WiFi+3G+8GB),bsnl,https://via.placeholder.com/200
Bsnl Penta T-PAD IS701D,bsnl,https://via.placeholder.com/200
BSNL Penta 83AAQ1 Tablet (WiFi+3G+8GB),bsnl,https://via.placeholder.com/200
BSNL Penta WS-704Q Ultra (WiFi+4G+8GB),bsnl,https://via.placeholder.com/200
BSNL Penta WS-704Q (WiFi+4G+16GB),bsnl,https://via.placeholder.com/200
BSNL Penta WS802C Tablet(WiFi+8GB),bsnl,https://via.placeholder.com/200
BSNL Penta T-Pad WS704DX Tablet,bsnl,https://via.placeholder.com/200
BSNL Penta T-Pad WS704D,bsnl,https://via.placeholder.com/200
BSNL Penta IS703C Wi-Fi Tablet,bsnl,https://via.placeholder.com/200
Bsnl Penta PS650 Tablet (WiFi+3G+4GB),bsnl,https://via.placeholder.com/200
BSNL Penta T-Pad WS802C DC Tablet,bsnl,https://via.placeholder.com/200
BSNL Penta T-Pad WS802C 3G,bsnl,https://via.placeholder.com/200
BSNL Penta T-Pad IS703C (WiFi+8GB),bsnl,https://via.placeholder.com/200
BSNL Penta T-Pad WS703C,bsnl,https://via.placeholder.com/200
BSNL Penta T-Pad WS802C FC Tablet,bsnl,https://via.placeholder.com/200
BSNL Penta T-Pad IS709C Tablet,bsnl,https://via.placeholder.com/200
BSNL Penta T-Pad IS801C (WiFi+8GB),bsnl,https://via.placeholder.com/200
BSNL Penta T-Pad WS704C (WiFi+3G+4GB),bsnl,https://via.placeholder.com/200
BSNL Penta T-Pad WS708C,bsnl,https://via.placeholder.com/200
BSNL Penta T-Pad WS707C Tablet (WiFi+4GB),bsnl,https://via.placeholder.com/200
BSNL Penta T-Pad IS701C (WiFi+4GB),bsnl,https://via.placeholder.com/200
BSNL Penta T-Pad IS701CX Tablet,bsnl,https://via.placeholder.com/200
Croma CRXT1178 Tablet,croma,https://via.placeholder.com/200
Croma CRXT1131 Tablet,croma,https://via.placeholder.com/200
Croma XT1179 Tablet,croma,https://via.placeholder.com/200
Croma CRXT1125 Tablet,croma,https://via.placeholder.com/200
Croma CRXT1125Q Tablet,croma,https://via.placeholder.com/200
Croma XT1177 Tablet,croma,https://via.placeholder.com/200
Cubot Tab Kingkong 2,cubot,https://via.placeholder.com/200
Cubot Tab 70,cubot,https://via.placeholder.com/200
Cubot Tab 40,cubot,https://via.placeholder.com/200
Google Pixel Tablet,google,https://via.placeholder.com/200
Google Pixel Tablet 3,google,https://via.placeholder.com/200
Google Pixel Tablet 2,google,https://via.placeholder.com/200
Google Pixel Tablet (8GB RAM +256GB),google,https://via.placeholder.com/200
Google Pixel Tablet Pro,google,https://via.placeholder.com/200
Google Pixel C Tablet,google,https://via.placeholder.com/200
HTC A102 Tablet,htc,https://via.placeholder.com/200
HTC A101 Plus Tablet,htc,https://via.placeholder.com/200
HTC A104 Tablet,htc,https://via.placeholder.com/200
HTC A103 Plus Tablet,htc,https://via.placeholder.com/200
HTC A101 Tablet,htc,https://via.placeholder.com/200
HTC A100 Tablet,htc,https://via.placeholder.com/200
Google Nexus 9 (WiFi+4G+32GB),google,https://via.placeholder.com/200
Google Nexus 9,google,https://via.placeholder.com/200
HTC Flyer P510E,htc,https://via.placeholder.com/200
Microsoft Surface Pro (128GB),microsoft,https://via.placeholder.com/200
Microsoft Surface Duo,microsoft,https://via.placeholder.com/200
Microsoft Surface Pro 4 (6th Gen Ci5/ 4GB/ 128GB/ Win10 Pro),microsoft,https://via.placeholder.com/200
Microsoft Surface Pro 4 (6th Gen Ci5/ 8GB/ 256GB/ Win10 Pro),microsoft,https://via.placeholder.com/200
Microsoft Surface Pro 4 (6th Gen Ci7/ 8GB/ 256GB/ Win10 Pro),microsoft,https://via.placeholder.com/200
Microsoft Surface 3,microsoft,https://via.placeholder.com/200
Microsoft Surface Pro (64GB),microsoft,https://via.placeholder.com/200
Microsoft Surface RT (64GB),microsoft,https://via.placeholder.com/200
Microsoft Surface RT (32GB),microsoft,https://via.placeholder.com/200
Nubia Pad 3D 2,nubia,https://via.placeholder.com/200
Nubia Tablet Pro,nubia,https://via.placeholder.com/200
Nubia Pad 3D,nubia,https://via.placeholder.com/200
Datawind Ubislate 3G7Z Tablet (WiFi+3G+8GB),datawind,https://via.placeholder.com/200
Datawind Ubislate 7SC Star Tablet,datawind,https://via.placeholder.com/200
Datawind UbiSlate 9Ci Tablet (WiFi+2GB),datawind,https://via.placeholder.com/200
Datawind UbiSlate 3G7 Plus,datawind,https://via.placeholder.com/200
Datawind Ubislate 7DCX,datawind,https://via.placeholder.com/200
Datawind UbiSlate 7CZ Tablet (WiFi+4GB+1GB RAM),datawind,https://via.placeholder.com/200
Datawind Ubislate 3G10 Tablet (WiFi+3G+8GB),datawind,https://via.placeholder.com/200
Datawind UbiSlate 3G7 Tablet (WiFi+4GB),datawind,https://via.placeholder.com/200
Datawind UbiSlate 10Ci Tablet,datawind,https://via.placeholder.com/200
Datawind UbiSlate 7CZ Tablet (WiFi+4GB),datawind,https://via.placeholder.com/200
Datawind UbiSlate 7Ci Tablet,datawind,https://via.placeholder.com/200
Datawind UbiSlate 3G7 Tablet (WiFi+3G+4GB),datawind,https://via.placeholder.com/200
Datawind UbiSlate 7CX Tablet (2G+2GB),datawind,https://via.placeholder.com/200
Datawind UbiSlate 7CZ Tablet (WiFi+8GB),datawind,https://via.placeholder.com/200
Datawind UbiSlate 7C Plus Tablet (WiFi+4GB),datawind,https://via.placeholder.com/200
Datawind Ubislate 7C Plus EDGE,datawind,https://via.placeholder.com/200
Datawind Ubislate 7Ci (4GB),datawind,https://via.placeholder.com/200
Blackberry PlayBook (32GB),blackberry,https://via.placeholder.com/200
Blackberry PlayBook (16GB),blackberry,https://via.placeholder.com/200
Blackberry PlayBook (64GB),blackberry,https://via.placeholder.com/200
BOOX Tab Ultra,boox,https://via.placeholder.com/200
BOOX Note Air 4C ePaper Tablet,boox,https://via.placeholder.com/200
B00X Note Air 3C 3C EInk eReader,boox,https://via.placeholder.com/200
BOOX Go 10.3,boox,https://via.placeholder.com/200
Datawind UbiSlate 7SC Tablet,datawind,https://via.placeholder.com/200
Datawind MoreGmax 4G7Z Tablet,datawind,https://via.placeholder.com/200
Datawind Droidsurfer 3XG Tablet,datawind,https://via.placeholder.com/200
Datawind Ubislate 3G10Z Tablet,datawind,https://via.placeholder.com/200
Datawind 3G7X Tablet,datawind,https://via.placeholder.com/200
Datawind 7W Tablet (WiFi+4GB),datawind,https://via.placeholder.com/200
Datawind Ubislate 7DCZ Tablet,datawind,https://via.placeholder.com/200
Datawind Droidsurfer 3XG Plus,datawind,https://via.placeholder.com/200
Datawind Ubislate i3G7 Tablet,datawind,https://via.placeholder.com/200
Datawind Ubislate 7DCX Plus,datawind,https://via.placeholder.com/200
Datawind UbiSlate 7DC Plus,datawind,https://via.placeholder.com/200
Datawind 37Z Tablet (WiFi+3G+8GB),datawind,https://via.placeholder.com/200
Datawind Pocket Surfer 5,datawind,https://via.placeholder.com/200
Datawind 7D Tablet (WiFi+4GB),datawind,https://via.placeholder.com/200
Datawind 3D7 Plus Tablet (WiFi+3G+4GB),datawind,https://via.placeholder.com/200
Datawind Vidya Tablet (WiFi+4GB),datawind,https://via.placeholder.com/200
Datawind 7AB Tablet (WiFi+4GB),datawind,https://via.placeholder.com/200
Datawind 27CZ Tablet,datawind,https://via.placeholder.com/200
Doogee T30 Ultra Tablet,doogee,https://via.placeholder.com/200
Doogee T20 Ultra Tablet,doogee,https://via.placeholder.com/200
Doogee U11 Pro Tablet,doogee,https://via.placeholder.com/200
Doogee T40 Pro Tablet,doogee,https://via.placeholder.com/200
Doogee T30S Tablet,doogee,https://via.placeholder.com/200
Doogee T20 Mini Tablet,doogee,https://via.placeholder.com/200
Doogee T10 Pro Tablet,doogee,https://via.placeholder.com/200
Doogee T10 Plus Tablet,doogee,https://via.placeholder.com/200
Doogee U10 Tablet,doogee,https://via.placeholder.com/200
Doogee T10S Tablet,doogee,https://via.placeholder.com/200
Doogee T20S Tablet,doogee,https://via.placeholder.com/200
Doogee T30 Pro Tablet,doogee,https://via.placeholder.com/200
Doogee T20 Tablet,doogee,https://via.placeholder.com/200
Doogee R10 Tablet,doogee,https://via.placeholder.com/200
Doogee T10,doogee,https://via.placeholder.com/200
Nothing Tab 1,nothing,https://via.placeholder.com/200
Swipe Slate 3 Tablet,swipe,https://via.placeholder.com/200
Swipe Strike Tablet,swipe,https://via.placeholder.com/200
Swipe Slate 3 Tablet (Wi-Fi + 32GB),swipe,https://via.placeholder.com/200
